ddid,tid,did
27701,26,630
27702,58,630
27703,27,630
27704,21,630
27705,96,630
27706,97,630
27707,101,630
27708,92,630
27709,12,630
27710,93,630
27711,85,630
27712,14,630
27713,17,630
27714,51,630
27715,83,630
27716,0,630
27717,83,41
27718,27,41
27719,100,41
27720,71,41
27721,47,41
27722,69,41
27723,88,41
27724,21,41
27725,46,41
27726,96,41
27727,6,41
27728,91,41
27729,90,41
27730,82,41
27731,74,41
27732,30,41
27733,15,41
27734,20,41
27735,22,41
27736,38,41
27737,0,41
27738,35,41
27739,26,41
27740,40,41
27741,78,41
27742,3,41
27743,37,41
27744,10,41
27745,59,41
27746,5,41
27747,67,41
27748,99,41
27749,81,41
27750,4,41
27751,42,41
27752,61,41
27753,9,41
27754,81,855
27755,58,855
27756,63,855
27757,40,855
27758,32,855
27759,23,855
27760,61,855
27761,72,855
27762,68,855
27763,9,855
27764,15,855
27765,0,855
27766,82,855
27767,14,855
27768,62,855
27769,27,855
27770,47,855
27771,4,855
27772,93,855
27773,22,855
27774,16,855
27775,74,855
27776,39,855
27777,46,855
27778,49,855
27779,6,855
27780,10,855
27781,2,855
27782,83,855
27783,79,855
27784,38,855
27785,5,855
27786,34,855
27787,22,629
27788,88,629
27789,72,629
27790,13,629
27791,91,629
27792,62,629
27793,35,629
27794,74,629
27795,16,629
27796,23,629
27797,2,629
27798,45,629
27799,32,629
27800,63,629
27801,11,629
27802,77,629
27803,61,629
27804,84,629
27805,39,629
27806,5,629
27807,26,629
27808,58,629
27809,27,629
27810,21,629
27811,96,629
27812,97,629
27813,101,629
27814,92,629
27815,12,629
27816,93,629
27817,85,629
27818,14,629
27819,17,629
27820,51,629
27821,83,629
27822,0,629
27823,20,982
27824,97,982
27825,30,982
27826,14,982
27827,81,982
27828,32,982
27829,48,982
27830,45,982
27831,79,982
27832,11,982
27833,59,982
27834,60,982
27835,74,982
27836,35,982
27837,72,982
27838,8,982
27839,21,982
27840,56,982
27841,34,982
27842,84,982
27843,17,982
27844,101,982
27845,67,982
27846,77,982
27847,15,982
27848,88,982
27849,63,982
27850,7,982
27851,85,982
27852,38,982
27853,96,982
27854,68,982
27855,75,982
27856,42,982
27857,95,982
27858,54,982
27859,29,982
27860,58,982
27861,16,982
27862,20,403
27863,97,403
27864,30,403
27865,14,403
27866,81,403
27867,32,403
27868,48,403
27869,45,403
27870,79,403
27871,11,403
27872,59,403
27873,60,403
27874,74,403
27875,35,403
27876,72,403
27877,8,403
27878,21,403
27879,56,403
27880,34,403
27881,84,403
27882,17,403
27883,101,403
27884,67,403
27885,77,403
27886,15,403
27887,88,403
27888,63,403
27889,7,403
27890,85,403
27891,38,403
27892,96,403
27893,68,403
27894,75,403
27895,42,403
27896,95,403
27897,54,403
27898,29,403
27899,58,403
27900,16,403
27901,76,479
27902,24,479
27903,86,479
27904,36,479
27905,70,479
27906,80,479
27907,55,479
27908,33,692
27909,50,692
27910,57,692
27911,66,692
27912,65,692
27913,31,692
27914,73,692
27915,18,692
27916,41,692
27917,43,692
27918,53,692
27919,64,692
27920,87,692
27921,89,692
27922,44,692
27923,76,137
27924,24,137
27925,86,137
27926,36,137
27927,70,137
27928,80,137
27929,55,137
27930,33,90
27931,50,90
27932,57,90
27933,66,90
27934,65,90
27935,31,90
27936,73,90
27937,18,90
27938,41,90
27939,43,90
27940,53,90
27941,64,90
27942,87,90
27943,89,90
27944,44,90
27945,33,257
27946,50,257
27947,57,257
27948,66,257
27949,65,257
27950,31,257
27951,73,257
27952,18,257
27953,41,257
27954,43,257
27955,53,257
27956,64,257
27957,87,257
27958,89,257
27959,44,257
27960,81,497
27961,58,497
27962,63,497
27963,40,497
27964,32,497
27965,23,497
27966,61,497
27967,72,497
27968,68,497
27969,9,497
27970,15,497
27971,0,497
27972,82,497
27973,14,497
27974,62,497
27975,27,497
27976,47,497
27977,4,497
27978,93,497
27979,22,497
27980,16,497
27981,74,497
27982,39,497
27983,46,497
27984,49,497
27985,6,497
27986,10,497
27987,2,497
27988,83,497
27989,79,497
27990,38,497
27991,5,497
27992,34,497
27993,67,760
27994,72,760
27995,10,760
27996,93,760
27997,37,760
27998,62,760
27999,28,760
28000,40,760
28001,58,760
28002,1,760
28003,2,760
28004,45,760
28005,19,760
28006,5,760
28007,90,760
28008,14,760
28009,95,760
28010,34,760
28011,82,760
28012,77,760
28013,97,760
28014,52,760
28015,69,760
28016,51,760
28017,0,760
28018,13,760
28019,17,760
28020,8,760
28021,29,760
28022,30,760
28023,16,760
28024,60,760
28025,56,760
28026,83,748
28027,27,748
28028,100,748
28029,71,748
28030,47,748
28031,69,748
28032,88,748
28033,21,748
28034,46,748
28035,96,748
28036,6,748
28037,91,748
28038,90,748
28039,82,748
28040,74,748
28041,30,748
28042,15,748
28043,20,748
28044,22,748
28045,38,748
28046,0,748
28047,35,748
28048,26,748
28049,40,748
28050,78,748
28051,3,748
28052,37,748
28053,10,748
28054,59,748
28055,5,748
28056,67,748
28057,99,748
28058,81,748
28059,4,748
28060,42,748
28061,61,748
28062,9,748
28063,33,996
28064,50,996
28065,57,996
28066,66,996
28067,65,996
28068,31,996
28069,73,996
28070,18,996
28071,41,996
28072,43,996
28073,53,996
28074,64,996
28075,87,996
28076,89,996
28077,44,996
28078,20,588
28079,97,588
28080,30,588
28081,14,588
28082,81,588
28083,32,588
28084,48,588
28085,45,588
28086,79,588
28087,11,588
28088,59,588
28089,60,588
28090,74,588
28091,35,588
28092,72,588
28093,8,588
28094,21,588
28095,56,588
28096,34,588
28097,84,588
28098,17,588
28099,101,588
28100,67,588
28101,77,588
28102,15,588
28103,88,588
28104,63,588
28105,7,588
28106,85,588
28107,38,588
28108,96,588
28109,68,588
28110,75,588
28111,42,588
28112,95,588
28113,54,588
28114,29,588
28115,58,588
28116,16,588
28117,81,22
28118,58,22
28119,63,22
28120,40,22
28121,32,22
28122,23,22
28123,61,22
28124,72,22
28125,68,22
28126,9,22
28127,15,22
28128,0,22
28129,82,22
28130,14,22
28131,62,22
28132,27,22
28133,47,22
28134,4,22
28135,93,22
28136,22,22
28137,16,22
28138,74,22
28139,39,22
28140,46,22
28141,49,22
28142,6,22
28143,10,22
28144,2,22
28145,83,22
28146,79,22
28147,38,22
28148,5,22
28149,34,22
28150,81,634
28151,58,634
28152,63,634
28153,40,634
28154,32,634
28155,23,634
28156,61,634
28157,72,634
28158,68,634
28159,9,634
28160,15,634
28161,0,634
28162,82,634
28163,14,634
28164,62,634
28165,27,634
28166,47,634
28167,4,634
28168,93,634
28169,22,634
28170,16,634
28171,74,634
28172,39,634
28173,46,634
28174,49,634
28175,6,634
28176,10,634
28177,2,634
28178,83,634
28179,79,634
28180,38,634
28181,5,634
28182,34,634
28183,85,723
28184,48,723
28185,72,723
28186,99,723
28187,45,723
28188,69,723
28189,32,723
28190,10,723
28191,16,723
28192,101,723
28193,78,723
28194,49,723
28195,12,723
28196,79,723
28197,62,723
28198,95,723
28199,11,723
28200,40,723
28201,3,723
28202,96,723
28203,83,723
28204,14,723
28205,60,723
28206,84,723
28207,46,723
28208,92,723
28209,2,723
28210,98,723
28211,4,723
28212,61,723
28213,34,723
28214,22,723
28215,83,80
28216,27,80
28217,100,80
28218,71,80
28219,47,80
28220,69,80
28221,88,80
28222,21,80
28223,46,80
28224,96,80
28225,6,80
28226,91,80
28227,90,80
28228,82,80
28229,74,80
28230,30,80
28231,15,80
28232,20,80
28233,22,80
28234,38,80
28235,0,80
28236,35,80
28237,26,80
28238,40,80
28239,78,80
28240,3,80
28241,37,80
28242,10,80
28243,59,80
28244,5,80
28245,67,80
28246,99,80
28247,81,80
28248,4,80
28249,42,80
28250,61,80
28251,9,80
28252,20,470
28253,97,470
28254,30,470
28255,14,470
28256,81,470
28257,32,470
28258,48,470
28259,45,470
28260,79,470
28261,11,470
28262,59,470
28263,60,470
28264,74,470
28265,35,470
28266,72,470
28267,8,470
28268,21,470
28269,56,470
28270,34,470
28271,84,470
28272,17,470
28273,101,470
28274,67,470
28275,77,470
28276,15,470
28277,88,470
28278,63,470
28279,7,470
28280,85,470
28281,38,470
28282,96,470
28283,68,470
28284,75,470
28285,42,470
28286,95,470
28287,54,470
28288,29,470
28289,58,470
28290,16,470
28291,20,552
28292,97,552
28293,30,552
28294,14,552
28295,81,552
28296,32,552
28297,48,552
28298,45,552
28299,79,552
28300,11,552
28301,59,552
28302,60,552
28303,74,552
28304,35,552
28305,72,552
28306,8,552
28307,21,552
28308,56,552
28309,34,552
28310,84,552
28311,17,552
28312,101,552
28313,67,552
28314,77,552
28315,15,552
28316,88,552
28317,63,552
28318,7,552
28319,85,552
28320,38,552
28321,96,552
28322,68,552
28323,75,552
28324,42,552
28325,95,552
28326,54,552
28327,29,552
28328,58,552
28329,16,552
28330,85,405
28331,48,405
28332,72,405
28333,99,405
28334,45,405
28335,69,405
28336,32,405
28337,10,405
28338,16,405
28339,101,405
28340,78,405
28341,49,405
28342,12,405
28343,79,405
28344,62,405
28345,95,405
28346,11,405
28347,40,405
28348,3,405
28349,96,405
28350,83,405
28351,14,405
28352,60,405
28353,84,405
28354,46,405
28355,92,405
28356,2,405
28357,98,405
28358,4,405
28359,61,405
28360,34,405
28361,22,405
28362,83,617
28363,27,617
28364,100,617
28365,71,617
28366,47,617
28367,69,617
28368,88,617
28369,21,617
28370,46,617
28371,96,617
28372,6,617
28373,91,617
28374,90,617
28375,82,617
28376,74,617
28377,30,617
28378,15,617
28379,20,617
28380,22,617
28381,38,617
28382,0,617
28383,35,617
28384,26,617
28385,40,617
28386,78,617
28387,3,617
28388,37,617
28389,10,617
28390,59,617
28391,5,617
28392,67,617
28393,99,617
28394,81,617
28395,4,617
28396,42,617
28397,61,617
28398,9,617
28399,76,551
28400,24,551
28401,86,551
28402,36,551
28403,70,551
28404,80,551
28405,55,551
28406,33,1055
28407,50,1055
28408,57,1055
28409,66,1055
28410,65,1055
28411,31,1055
28412,73,1055
28413,18,1055
28414,41,1055
28415,43,1055
28416,53,1055
28417,64,1055
28418,87,1055
28419,89,1055
28420,44,1055
28421,83,1024
28422,27,1024
28423,100,1024
28424,71,1024
28425,47,1024
28426,69,1024
28427,88,1024
28428,21,1024
28429,46,1024
28430,96,1024
28431,6,1024
28432,91,1024
28433,90,1024
28434,82,1024
28435,74,1024
28436,30,1024
28437,15,1024
28438,20,1024
28439,22,1024
28440,38,1024
28441,0,1024
28442,35,1024
28443,26,1024
28444,40,1024
28445,78,1024
28446,3,1024
28447,37,1024
28448,10,1024
28449,59,1024
28450,5,1024
28451,67,1024
28452,99,1024
28453,81,1024
28454,4,1024
28455,42,1024
28456,61,1024
28457,9,1024
28458,20,402
28459,97,402
28460,30,402
28461,14,402
28462,81,402
28463,32,402
28464,48,402
28465,45,402
28466,79,402
28467,11,402
28468,59,402
28469,60,402
28470,74,402
28471,35,402
28472,72,402
28473,8,402
28474,21,402
28475,56,402
28476,34,402
28477,84,402
28478,17,402
28479,101,402
28480,67,402
28481,77,402
28482,15,402
28483,88,402
28484,63,402
28485,7,402
28486,85,402
28487,38,402
28488,96,402
28489,68,402
28490,75,402
28491,42,402
28492,95,402
28493,54,402
28494,29,402
28495,58,402
28496,16,402
28497,33,889
28498,50,889
28499,57,889
28500,66,889
28501,65,889
28502,31,889
28503,73,889
28504,18,889
28505,41,889
28506,43,889
28507,53,889
28508,64,889
28509,87,889
28510,89,889
28511,44,889
28512,76,437
28513,24,437
28514,86,437
28515,36,437
28516,70,437
28517,80,437
28518,55,437
28519,81,514
28520,58,514
28521,63,514
28522,40,514
28523,32,514
28524,23,514
28525,61,514
28526,72,514
28527,68,514
28528,9,514
28529,15,514
28530,0,514
28531,82,514
28532,14,514
28533,62,514
28534,27,514
28535,47,514
28536,4,514
28537,93,514
28538,22,514
28539,16,514
28540,74,514
28541,39,514
28542,46,514
28543,49,514
28544,6,514
28545,10,514
28546,2,514
28547,83,514
28548,79,514
28549,38,514
28550,5,514
28551,34,514
28552,67,459
28553,72,459
28554,10,459
28555,93,459
28556,37,459
28557,62,459
28558,28,459
28559,40,459
28560,58,459
28561,1,459
28562,2,459
28563,45,459
28564,19,459
28565,5,459
28566,90,459
28567,14,459
28568,95,459
28569,34,459
28570,82,459
28571,77,459
28572,97,459
28573,52,459
28574,69,459
28575,51,459
28576,0,459
28577,13,459
28578,17,459
28579,8,459
28580,29,459
28581,30,459
28582,16,459
28583,60,459
28584,56,459
28585,22,677
28586,88,677
28587,72,677
28588,13,677
28589,91,677
28590,62,677
28591,35,677
28592,74,677
28593,16,677
28594,23,677
28595,2,677
28596,45,677
28597,32,677
28598,63,677
28599,11,677
28600,77,677
28601,61,677
28602,84,677
28603,39,677
28604,5,677
28605,26,677
28606,58,677
28607,27,677
28608,21,677
28609,96,677
28610,97,677
28611,101,677
28612,92,677
28613,12,677
28614,93,677
28615,85,677
28616,14,677
28617,17,677
28618,51,677
28619,83,677
28620,0,677
28621,20,438
28622,97,438
28623,30,438
28624,14,438
28625,81,438
28626,32,438
28627,48,438
28628,45,438
28629,79,438
28630,11,438
28631,59,438
28632,60,438
28633,74,438
28634,35,438
28635,72,438
28636,8,438
28637,21,438
28638,56,438
28639,34,438
28640,84,438
28641,17,438
28642,101,438
28643,67,438
28644,77,438
28645,15,438
28646,88,438
28647,63,438
28648,7,438
28649,85,438
28650,38,438
28651,96,438
28652,68,438
28653,75,438
28654,42,438
28655,95,438
28656,54,438
28657,29,438
28658,58,438
28659,16,438
28660,83,893
28661,27,893
28662,100,893
28663,71,893
28664,47,893
28665,69,893
28666,88,893
28667,21,893
28668,46,893
28669,96,893
28670,6,893
28671,91,893
28672,90,893
28673,82,893
28674,74,893
28675,30,893
28676,15,893
28677,20,893
28678,22,893
28679,38,893
28680,0,893
28681,35,893
28682,26,893
28683,40,893
28684,78,893
28685,3,893
28686,37,893
28687,10,893
28688,59,893
28689,5,893
28690,67,893
28691,99,893
28692,81,893
28693,4,893
28694,42,893
28695,61,893
28696,9,893
28697,76,531
28698,24,531
28699,86,531
28700,36,531
28701,70,531
28702,80,531
28703,55,531
28704,22,1054
28705,88,1054
28706,72,1054
28707,13,1054
28708,91,1054
28709,62,1054
28710,35,1054
28711,74,1054
28712,16,1054
28713,23,1054
28714,2,1054
28715,45,1054
28716,32,1054
28717,63,1054
28718,11,1054
28719,77,1054
28720,61,1054
28721,84,1054
28722,39,1054
28723,5,1054
28724,26,1054
28725,58,1054
28726,27,1054
28727,21,1054
28728,96,1054
28729,97,1054
28730,101,1054
28731,92,1054
28732,12,1054
28733,93,1054
28734,85,1054
28735,14,1054
28736,17,1054
28737,51,1054
28738,83,1054
28739,0,1054
28740,83,244
28741,27,244
28742,100,244
28743,71,244
28744,47,244
28745,69,244
28746,88,244
28747,21,244
28748,46,244
28749,96,244
28750,6,244
28751,91,244
28752,90,244
28753,82,244
28754,74,244
28755,30,244
28756,15,244
28757,20,244
28758,22,244
28759,38,244
28760,0,244
28761,35,244
28762,26,244
28763,40,244
28764,78,244
28765,3,244
28766,37,244
28767,10,244
28768,59,244
28769,5,244
28770,67,244
28771,99,244
28772,81,244
28773,4,244
28774,42,244
28775,61,244
28776,9,244
28777,20,975
28778,97,975
28779,30,975
28780,14,975
28781,81,975
28782,32,975
28783,48,975
28784,45,975
28785,79,975
28786,11,975
28787,59,975
28788,60,975
28789,74,975
28790,35,975
28791,72,975
28792,8,975
28793,21,975
28794,56,975
28795,34,975
28796,84,975
28797,17,975
28798,101,975
28799,67,975
28800,77,975
28801,15,975
28802,88,975
28803,63,975
28804,7,975
28805,85,975
28806,38,975
28807,96,975
28808,68,975
28809,75,975
28810,42,975
28811,95,975
28812,54,975
28813,29,975
28814,58,975
28815,16,975
28816,20,627
28817,97,627
28818,30,627
28819,14,627
28820,81,627
28821,32,627
28822,48,627
28823,45,627
28824,79,627
28825,11,627
28826,59,627
28827,60,627
28828,74,627
28829,35,627
28830,72,627
28831,8,627
28832,21,627
28833,56,627
28834,34,627
28835,84,627
28836,17,627
28837,101,627
28838,67,627
28839,77,627
28840,15,627
28841,88,627
28842,63,627
28843,7,627
28844,85,627
28845,38,627
28846,96,627
28847,68,627
28848,75,627
28849,42,627
28850,95,627
28851,54,627
28852,29,627
28853,58,627
28854,16,627
28855,83,279
28856,27,279
28857,100,279
28858,71,279
28859,47,279
28860,69,279
28861,88,279
28862,21,279
28863,46,279
28864,96,279
28865,6,279
28866,91,279
28867,90,279
28868,82,279
28869,74,279
28870,30,279
28871,15,279
28872,20,279
28873,22,279
28874,38,279
28875,0,279
28876,35,279
28877,26,279
28878,40,279
28879,78,279
28880,3,279
28881,37,279
28882,10,279
28883,59,279
28884,5,279
28885,67,279
28886,99,279
28887,81,279
28888,4,279
28889,42,279
28890,61,279
28891,9,279
28892,20,193
28893,97,193
28894,30,193
28895,14,193
28896,81,193
28897,32,193
28898,48,193
28899,45,193
28900,79,193
28901,11,193
28902,59,193
28903,60,193
28904,74,193
28905,35,193
28906,72,193
28907,8,193
28908,21,193
28909,56,193
28910,34,193
28911,84,193
28912,17,193
28913,101,193
28914,67,193
28915,77,193
28916,15,193
28917,88,193
28918,63,193
28919,7,193
28920,85,193
28921,38,193
28922,96,193
28923,68,193
28924,75,193
28925,42,193
28926,95,193
28927,54,193
28928,29,193
28929,58,193
28930,16,193
28931,33,78
28932,50,78
28933,57,78
28934,66,78
28935,65,78
28936,31,78
28937,73,78
28938,18,78
28939,41,78
28940,43,78
28941,53,78
28942,64,78
28943,87,78
28944,89,78
28945,44,78
28946,33,180
28947,50,180
28948,57,180
28949,66,180
28950,65,180
28951,31,180
28952,73,180
28953,18,180
28954,41,180
28955,43,180
28956,53,180
28957,64,180
28958,87,180
28959,89,180
28960,44,180
28961,25,309
28962,7,309
28963,59,309
28964,94,309
28965,71,309
28966,101,309
28967,23,309
28968,9,309
28969,79,309
28970,52,309
28971,4,309
28972,100,309
28973,11,309
28974,84,309
28975,58,309
28976,10,309
28977,45,309
28978,77,309
28979,75,309
28980,0,309
28981,35,309
28982,67,309
28983,98,309
28984,69,309
28985,1,309
28986,38,309
28987,30,309
28988,85,309
28989,13,309
28990,60,309
28991,34,309
28992,82,309
28993,90,309
28994,33,1076
28995,50,1076
28996,57,1076
28997,66,1076
28998,65,1076
28999,31,1076
29000,73,1076
29001,18,1076
29002,41,1076
29003,43,1076
29004,53,1076
29005,64,1076
29006,87,1076
29007,89,1076
29008,44,1076
29009,22,377
29010,88,377
29011,72,377
29012,13,377
29013,91,377
29014,62,377
29015,35,377
29016,74,377
29017,16,377
29018,23,377
29019,2,377
29020,45,377
29021,32,377
29022,63,377
29023,11,377
29024,77,377
29025,61,377
29026,84,377
29027,39,377
29028,5,377
29029,26,377
29030,58,377
29031,27,377
29032,21,377
29033,96,377
29034,97,377
29035,101,377
29036,92,377
29037,12,377
29038,93,377
29039,85,377
29040,14,377
29041,17,377
29042,51,377
29043,83,377
29044,0,377
29045,25,1045
29046,7,1045
29047,59,1045
29048,94,1045
29049,71,1045
29050,101,1045
29051,23,1045
29052,9,1045
29053,79,1045
29054,52,1045
29055,4,1045
29056,100,1045
29057,11,1045
29058,84,1045
29059,58,1045
29060,10,1045
29061,45,1045
29062,77,1045
29063,75,1045
29064,0,1045
29065,35,1045
29066,67,1045
29067,98,1045
29068,69,1045
29069,1,1045
29070,38,1045
29071,30,1045
29072,85,1045
29073,13,1045
29074,60,1045
29075,34,1045
29076,82,1045
29077,90,1045
29078,84,1071
29079,19,1071
29080,59,1071
29081,101,1071
29082,88,1071
29083,35,1071
29084,96,1071
29085,94,1071
29086,29,1071
29087,79,1071
29088,28,1071
29089,27,1071
29090,15,1071
29091,93,1071
29092,62,1071
29093,2,1071
29094,25,1071
29095,83,1071
29096,26,1071
29097,74,1071
29098,13,1071
29099,91,1071
29100,52,1071
29101,54,1071
29102,95,1071
29103,47,1071
29104,83,753
29105,27,753
29106,100,753
29107,71,753
29108,47,753
29109,69,753
29110,88,753
29111,21,753
29112,46,753
29113,96,753
29114,6,753
29115,91,753
29116,90,753
29117,82,753
29118,74,753
29119,30,753
29120,15,753
29121,20,753
29122,22,753
29123,38,753
29124,0,753
29125,35,753
29126,26,753
29127,40,753
29128,78,753
29129,3,753
29130,37,753
29131,10,753
29132,59,753
29133,5,753
29134,67,753
29135,99,753
29136,81,753
29137,4,753
29138,42,753
29139,61,753
29140,9,753
29141,81,296
29142,58,296
29143,63,296
29144,40,296
29145,32,296
29146,23,296
29147,61,296
29148,72,296
29149,68,296
29150,9,296
29151,15,296
29152,0,296
29153,82,296
29154,14,296
29155,62,296
29156,27,296
29157,47,296
29158,4,296
29159,93,296
29160,22,296
29161,16,296
29162,74,296
29163,39,296
29164,46,296
29165,49,296
29166,6,296
29167,10,296
29168,2,296
29169,83,296
29170,79,296
29171,38,296
29172,5,296
29173,34,296
29174,76,929
29175,24,929
29176,86,929
29177,36,929
29178,70,929
29179,80,929
29180,55,929
29181,83,9
29182,27,9
29183,100,9
29184,71,9
29185,47,9
29186,69,9
29187,88,9
29188,21,9
29189,46,9
29190,96,9
29191,6,9
29192,91,9
29193,90,9
29194,82,9
29195,74,9
29196,30,9
29197,15,9
29198,20,9
29199,22,9
29200,38,9
29201,0,9
29202,35,9
29203,26,9
29204,40,9
29205,78,9
29206,3,9
29207,37,9
29208,10,9
29209,59,9
29210,5,9
29211,67,9
29212,99,9
29213,81,9
29214,4,9
29215,42,9
29216,61,9
29217,9,9
29218,22,478
29219,88,478
29220,72,478
29221,13,478
29222,91,478
29223,62,478
29224,35,478
29225,74,478
29226,16,478
29227,23,478
29228,2,478
29229,45,478
29230,32,478
29231,63,478
29232,11,478
